Name,Team,Level,Age,AB,PA,H,1B,2B,3B,HR,R,RBI,SB,K%,BB%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,PlayerId
"Hansel Jimenez","CIN","DSL",18,119,147,32,21,6,0,5,23,20,12,0.258503401,0.095238095,0.368421052,0.268907563,0.374149659,0.445378151,0.81952781,0.176470588,6.6227245624124,0.333333333,1.6664958465844393,25.470221774925154,2.6322209707392865,0.3975526435034616,108.89820343766321,"sa3025419"
"Jacob Cozart","CLE","A+,AA",22,340,402,80,54,15,2,9,48,49,0,0.221393034,0.121890547,0.550561797,0.235294117,0.340796019,0.370588235,0.711384254,0.135294118,2.7991071400000003,0.287449392,-1.3282061526551843,50.86350988184988,3.1105227056699944,0.3401964419516758,107.54070822527389,"sa3025434"
"Josh Caron","SEA","A+",21,299,331,59,39,9,2,9,39,26,11,0.290030211,0.0755287,0.260416666,0.197324414,0.268882175,0.331103678,0.599985853,0.133779264,6.487215748244003,0.25510204,0.8331799563020468,26.308256402151837,-15.467807367903932,0.2788627097253713,56.9933250353091,"sa3025435"
"Joel Dragoo","PHI","A,A+",22,247,290,43,29,13,1,0,21,19,4,0.265517241,0.131034482,0.493506493,0.174089068,0.287197231,0.234817813,0.522015044,0.060728745,4.221507319539398,0.25,-0.5444470578804612,21.70740394769433,-14.201842079775306,0.2685849181921012,59.50940851406041,"sa3025437"
"Colton Becker","KCR","A,A+,AA,AAA",24,303,369,76,63,11,1,1,49,26,60,0.162601626,0.132791327,0.816666666,0.250825082,0.359331476,0.303630363,0.662961839,0.052805281,7.20591866227626,0.306122448,6.454140227288008,44.474023251759036,0.09193234048984245,0.33378103848619384,97.45323164252737,"sa3025438"
"Andrew Patrick","PIT","A,CPX",22,87,107,12,9,3,0,0,9,11,5,0.38317757,0.140186915,0.365853658,0.137931034,0.271028037,0.172413793,0.44344183,0.034482759,5.517641105005243,0.244897959,0.7114345664158463,5.842742196787423,-8.075911291371757,0.2442025063193847,43.020833568068056,"sa3025439"
"Ryan Cesarini","CLE","A,A+",22,356,425,89,65,14,5,5,55,56,40,0.14117647,0.129411764,0.916666666,0.25,0.364705882,0.359550561,0.724256443,0.109550561,7.912047451295499,0.285714285,3.4434621622785926,59.10482500085488,8.143180872889902,0.3598526748488931,116.4371591642046,"sa3025440"
"Garrett Howe","CLE","A,A+",22,316,371,68,55,10,1,2,41,31,34,0.25606469,0.1212938,0.47368421,0.215189873,0.31707317,0.272151898,0.589225068,0.056962025,6.3510541086222885,0.295964125,0.8830311205238104,35.620551501444794,-8.852225388356231,0.30162443329648275,80.58660288198979,"sa3025441"
"Owen Ayers","CHC","A",24,231,273,55,30,14,5,6,30,47,7,0.23076923,0.113553113,0.492063492,0.238095238,0.34065934,0.419913419,0.760572759,0.181818181,7.066364003960392,0.295180722,0.575310256332159,39.24227774782818,6.531174010473905,0.36721737288376866,124.09448611632513,"sa3025449"
"Corey Collins","NYM","A,A+,CPX",23,208,270,35,24,5,2,4,25,24,5,0.285185185,0.174074074,0.61038961,0.16826923,0.34074074,0.269230769,0.609971509,0.100961539,5.057174382342527,0.234848484,-0.9441633531823754,30.308947544032854,-2.4242815343195936,0.31563975148730805,94.32273873185949,"sa3025450"
"Bennett Thompson","CLE","A,A+",22,316,376,87,63,20,1,3,48,39,8,0.138297872,0.127659574,0.923076923,0.275316455,0.377659574,0.373417721,0.751077295,0.098101266,3.9607770497241397,0.315789473,-2.3782547982409596,55.37809648950176,10.29969214488344,0.37128180788552506,123.34066896453989,"sa3025451"
"Carson Benge","NYM","A+,AA,AAA",22,441,519,124,77,25,7,15,87,73,22,0.177263969,0.131021194,0.739130434,0.281179138,0.385356454,0.471655328,0.857011782,0.19047619,7.5160711521547725,0.324404761,0.8097043447196484,88.85236877707487,27.237984312155298,0.39539107409390534,149.88241935553833,"sa3025452"
"Raider Tello","PHI","A",24,354,398,98,71,19,0,8,42,55,1,0.233668341,0.08040201,0.344086021,0.276836158,0.346835443,0.398305084,0.745140527,0.121468926,2.117850105371116,0.352941176,-1.228036044165492,56.65078104957231,5.920596792541819,0.35922291716442833,108.68528172264449,"sa3025453"
"Ariel Armas","CHC","A+",22,334,381,78,51,21,1,5,28,47,11,0.183727034,0.099737532,0.542857142,0.233532934,0.325459317,0.347305389,0.672764706,0.113772455,3.9545767077912366,0.28076923,-0.6611511697992682,43.44523375777252,-2.337329533717559,0.32576701162368293,95.35198393211309,"sa3025454"
"Cameron Leary","OAK","A,A+",23,458,556,123,79,31,3,10,80,66,56,0.233812949,0.147482014,0.63076923,0.268558951,0.383363471,0.414847161,0.798210632,0.14628821,7.289916652607858,0.348765432,5.718328690156341,90.33387397946647,18.12811750890544,0.38545835427737796,119.05414484042744,"sa3025469"
"Ethan Lege","PIT","A",24,204,243,45,36,7,0,2,35,20,10,0.205761316,0.106995884,0.52,0.220588235,0.330578512,0.284313725,0.614892237,0.06372549,5.9215843056017325,0.277419354,0.6292615616694093,25.970605717766887,-5.002848489415045,0.31304134539336215,82.58368123990259,"sa3025470"
"Alex Stone","TOR","A+,AA",23,154,170,28,21,5,0,2,11,21,0,0.2,0.052941176,0.264705882,0.181818181,0.24260355,0.253246753,0.495850303,0.071428572,1.12499999625,0.216666666,-0.33584942389279604,8.649916236457113,-11.52948283666682,0.23655239012114396,44.06923185633956,"sa3025480"
"Jack Penney","DET","A,A+,CPX",22,288,352,70,53,11,1,5,39,45,6,0.21590909,0.150568181,0.697368421,0.243055555,0.37215909,0.340277777,0.712436867,0.097222222,4.111840156249249,0.309523809,-1.0328017268329859,47.313993543856945,4.661782458895052,0.3522798844020475,117.4624937708602,"sa3025481"
"Duncan Pastore","NYY","A,A+,AA",25,101,114,22,16,6,0,0,10,9,1,0.219298245,0.087719298,0.4,0.217821782,0.298245614,0.277227722,0.575473336,0.05940594,2.5412789631330006,0.285714285,-0.9920267360284925,9.768395640481017,-3.4615401396865617,0.2796750309174521,76.69963849055019,"sa3025482"
"Davis Diaz","OAK","A,A+",22,363,432,84,62,17,3,2,49,38,8,0.152777777,0.131944444,0.863636363,0.231404958,0.342592592,0.311294765,0.653887357,0.079889807,4.853650272288693,0.273333333,-1.6740058604627848,50.072905894655875,-4.266815859537431,0.32620013174083495,82.54435122366922,"sa3025494"
"Marco Dinges","MIL","A,A+",21,257,317,77,50,12,2,13,42,62,5,0.192429022,0.154574132,0.803278688,0.299610894,0.416403785,0.513618677,0.930022462,0.214007783,4.753120446800866,0.340425531,-0.699642020277679,62.14186405638582,24.08826139817364,0.43689179721314825,160.92110651783608,"sa3025495"
"Sean Barnett","SDP","A,A+",22,218,260,46,31,9,1,5,29,29,3,0.346153846,0.115384615,0.333333333,0.211009174,0.33076923,0.330275229,0.661044459,0.119266055,4.7090972334161885,0.328,-0.6586466273292899,29.952553427225563,-1.9676435455618142,0.3258790605343305,93.63526814399314,"sa3025496"
"Kevin Bazzell","WSN","A",22,285,335,68,60,8,0,0,42,25,8,0.095522388,0.101492537,1.0625,0.238596491,0.340298507,0.266666666,0.606965173,0.028070175,4.801202677328213,0.264591439,-0.12647121399641037,35.49623880164624,-4.643760289978972,0.3151501345990309,87.45645199386936,"sa3025511"
"Peyton Stovall","CIN","A+",22,251,298,48,32,13,0,3,33,30,11,0.177852348,0.144295302,0.811320754,0.191235059,0.315436241,0.278884462,0.594320703,0.087649403,4.96935985374624,0.229591836,0.8371279519051313,27.8672794224265,-7.9416545955893625,0.29872674069948646,76.82485948410468,"sa3025512"
"Ryan Jackson","SDP","A,A+,AA",23,463,568,120,93,20,3,4,62,58,19,0.174295774,0.160211267,0.919191919,0.259179265,0.388692579,0.341252699,0.729945278,0.082073434,5.23157639192234,0.319559228,-0.4946120800450444,83.22592919080728,11.21758907049173,0.3647327939107646,115.88048644507845,"sa3025514"
"Dillon Lewis","NYY","A,A+",22,465,527,110,62,21,5,22,72,79,26,0.235294117,0.102466793,0.43548387,0.236559139,0.321292775,0.44516129,0.766454065,0.208602151,7.273097806244829,0.274143302,2.6109732696786523,76.14847547813945,12.623991737809703,0.3592109230308025,120.84983641918348,"sa3025515"
"Blake Wright","COL","A,A+",23,458,520,127,91,24,2,10,61,58,12,0.151923076,0.078846153,0.518987341,0.277292576,0.339181286,0.403930131,0.743111417,0.126637555,4.409615726916581,0.310344827,-2.20977926813066,70.30612779378416,2.736202723975193,0.34912537982356945,101.6535238153038,"sa3025525"
"Vance Honeycutt","BAL","A+",22,374,436,64,41,12,6,5,48,24,32,0.40825688,0.128440366,0.314606741,0.171122994,0.284064665,0.275401069,0.559465734,0.104278075,8.352995829602056,0.308900523,2.0441373363137245,37.317143606929136,-13.465355855436966,0.2775899972981724,74.39434449062206,"sa3025526"
"Jake Steels","ATL","A,A+",23,200,238,37,31,5,0,1,23,14,2,0.180672268,0.109243697,0.604651162,0.185,0.299578059,0.225,0.524578059,0.04,2.892501003304713,0.226415094,-1.305963922291994,18.78001650594781,-9.419365314909715,0.27404776429325217,70.5339624292868,"sa3025538"
"Zander Darby","SFG","A,A+",22,253,313,64,39,17,2,6,49,54,11,0.236421725,0.146964856,0.621621621,0.252964426,0.371794871,0.407114624,0.778909495,0.154150198,6.81499333158675,0.322222222,0.8061285456642509,48.33728283877857,7.189540835576132,0.3741239003646068,115.69799885886464,"sa3025549"
"Jeremiah Jenkins","SFG","A,CPX",22,241,283,63,39,13,4,7,42,59,0,0.166077738,0.120141342,0.723404255,0.261410788,0.363957597,0.435684647,0.799642244,0.174273859,4.19841269,0.296296296,-0.6657644640654325,45.671920767105924,7.074455058254107,0.3786496966020435,114.91762249681862,"sa3025550"
"Jackson Strong","DET","A,A+",21,348,412,92,57,20,6,9,54,48,20,0.288834951,0.126213592,0.436974789,0.264367816,0.369829683,0.433908045,0.803737728,0.169540229,7.3692518379330245,0.372197309,0.2575419628992677,66.25723009032387,14.428632231775714,0.3841239778084767,129.73088012857897,"sa3025551"
"Cal Stark","TEX","A+",22,122,144,22,18,2,0,2,15,12,2,0.395833333,0.076388888,0.192982456,0.180327868,0.269503546,0.245901639,0.515405185,0.065573771,3.514850878155902,0.303030303,-1.3334118090569973,10.112208510592984,-6.659993146702242,0.25665237802140256,60.344845814306204,"sa3025560"
"Cameron Sisneros","CHC","A,A+",24,280,347,77,56,14,0,7,35,49,13,0.146974063,0.152737752,1.039215686,0.275,0.403458213,0.4,0.803458213,0.125,3.9904299826737937,0.309734513,0.31842474918812513,56.69748262930915,15.054402916322204,0.3936881593541603,138.35387140353612,"sa3025564"
"Theo Gillen","TBR","A",19,243,324,65,47,12,1,5,62,18,36,0.231481481,0.197530864,0.853333333,0.267489711,0.433021806,0.386831275,0.819853081,0.119341564,7.761858950707964,0.359281437,4.445420477539301,57.55929037625361,18.737321105547434,0.413940651765865,151.37719889373395,"sa3025565"
"Tommy Hopfe","COL","A,A+,CPX",22,353,424,90,63,18,1,8,48,43,19,0.155660377,0.096698113,0.621212121,0.254957507,0.359523809,0.379603399,0.739127208,0.124645892,5.105556885787234,0.287719298,-0.5998062528669834,59.92859976900314,4.21173032534813,0.3570422197298674,106.33774284916733,"sa3025593"
"Garrett Pennington","DET","A,A+",24,361,404,107,63,31,1,12,57,59,8,0.190594059,0.071782178,0.376623376,0.296398891,0.363861386,0.487534626,0.851396012,0.191135735,4.314039828544168,0.345454545,-1.893060422502458,69.1469364827379,18.739461972366207,0.39834819188212406,140.24881334000455,"sa3025600"
"Dakota Jordan","SFG","A",22,370,416,115,80,15,6,14,71,82,27,0.228365384,0.088942307,0.389473684,0.31081081,0.377403846,0.497297297,0.874701143,0.186486487,8.350289801425147,0.381132075,2.2087219413369894,75.96535616316149,20.65928726591418,0.40985839556042963,135.29042007280032,"sa3025601"
"Woody Hadeen","DET","A,A+",22,392,471,92,68,15,3,6,70,42,38,0.165605095,0.118895966,0.717948717,0.234693877,0.363057324,0.334183673,0.697240997,0.099489796,7.646016519994808,0.279220779,3.1016641976311803,63.00865063411881,4.294724356064092,0.3493953213064028,110.08208004220289,"sa3025602"
"Jakob Christian","SFG","A,A+",22,351,410,98,55,28,1,14,74,74,15,0.297560975,0.097560975,0.327868852,0.279202279,0.360975609,0.484330484,0.845306093,0.205128205,6.573527832692437,0.375,1.0153036201372743,68.93669488870236,15.047985611787766,0.39078983882578405,127.29993206378136,"sa3025603"
"Zach MacDonald","DET","A,CPX",21,194,240,36,25,5,2,4,38,19,22,0.345833333,0.1375,0.397590361,0.18556701,0.333333333,0.293814432,0.627147765,0.108247422,9.017419598078114,0.293577981,2.237346959300339,27.593660405211594,-3.321118900246479,0.3232942998409271,89.78684206277818,"sa3025604"
"Sam Petersen","WSN","A,A+,CPX",22,184,222,57,40,8,2,7,44,28,23,0.189189189,0.117117117,0.619047619,0.309782608,0.416289592,0.489130434,0.905420026,0.179347826,8.821415615635294,0.364963503,3.148322043940425,43.52428884697525,16.917361243492053,0.42785056829452517,164.54804808456845,"sa3025609"
"Cam Clayton","MIA","A,AA,CPX",22,250,300,59,34,17,4,4,37,38,5,0.176666666,0.13,0.735849056,0.236,0.343333333,0.384,0.727333333,0.148,5.673161221452768,0.276381909,-1.8364031752571464,40.95271313038797,2.8449889853331563,0.3514953049023946,108.9285478917167,"sa3025610"
"Trey Snyder","NYM","A",19,431,512,95,77,12,1,5,58,48,41,0.1875,0.140625,0.75,0.220417633,0.3359375,0.287703016,0.623640516,0.067285383,5.929753812731544,0.269461077,2.6087007727473974,56.38279823093998,-8.878142320817831,0.3172706071054563,84.7834541132736,"sa3025611"
"Justin Trimble","HOU","A",22,179,209,33,20,8,1,4,22,21,11,0.42583732,0.100478468,0.235955056,0.184357541,0.285024154,0.307262569,0.592286723,0.122905028,7.2283370249624825,0.329545454,1.2120569422841072,19.514697694547692,-5.5278689029140065,0.2978055030827361,79.99099399093971,"sa3025619"
"Steven Ondina","BAL","A",23,37,45,7,7,0,0,0,2,1,1,0.288888888,0.155555555,0.538461538,0.189189189,0.318181818,0.189189189,0.507371007,0,2.0434728255979033,0.291666666,-0.3940614089369774,3.5460047601092795,-1.8459354163776898,0.2777263183485378,68.87202176901741,"sa3025628"
"Keith Jones II","TEX","A+,AA",23,413,495,107,69,22,3,13,54,61,23,0.262626262,0.149494949,0.569230769,0.259079903,0.376518218,0.421307506,0.797825724,0.162227603,5.596561328270107,0.345588235,-0.1857584696263075,77.93285207830593,19.267394114362453,0.3769854085924176,132.79985808231802,"sa3025629"
"Canyon Brown","KCR","A+",21,222,259,50,38,10,0,2,33,21,8,0.231660231,0.088803088,0.383333333,0.225225225,0.30859375,0.297297297,0.605891047,0.072072072,4.934994666407993,0.29090909,-0.476586920209229,23.77778272467875,-7.344747176885369,0.29647515644319355,77.92228216894227,"sa3025630"
"Miguel Santos","CHW","A,A+,AAA",24,277,319,67,52,10,3,2,26,31,12,0.175548589,0.09090909,0.517857142,0.241877256,0.330188679,0.321299638,0.651488317,0.079422382,5.754763070740659,0.292792792,-0.39804930053651333,36.6714125828686,-1.5286909086761231,0.3268205896488526,93.69074636920713,"sa3025631"
"Braylon Payne","MIL","A",18,288,342,69,48,9,4,8,55,30,31,0.30116959,0.152046783,0.504854368,0.239583333,0.353801169,0.381944444,0.735745613,0.142361111,8.396639881831508,0.340782122,0.7517380714416504,48.41661573404412,7.437870392743157,0.36421954039244625,113.85712496561743,"sa3025647"
"Tyler Herron","TBR","A,A+,CPX",22,93,114,14,12,1,1,0,9,6,0,0.210526315,0.114035087,0.541666666,0.150537634,0.307017543,0.182795698,0.489813241,0.032258064,4.445512479513484,0.20289855,-1.7204320896416903,9.333310900489172,-5.472939239581745,0.277119740582349,60.9973714566425,"sa3025662"
"Nolan Clifford","COL","A,A+,AAA",23,188,228,40,34,5,1,0,19,15,5,0.22368421,0.140350877,0.62745098,0.212765957,0.340707964,0.25,0.590707964,0.037234043,3.9760760562227615,0.289855072,-1.576394444797188,23.738410489060225,-6.846477373145282,0.3084251983503325,77.5933739060029,"sa3025670"
"Slate Alford","LAA","A",22,97,125,28,19,6,1,2,22,19,0,0.248,0.168,0.677419354,0.288659793,0.43548387,0.43298969,0.86847356,0.144329897,3.9274316025000005,0.4,-0.4824969219043851,24.397915477711216,7.7795053523364235,0.42578258389426815,147.03894754666004,"sa3025895"
"Wehiwa Aloy","BAL","A",21,80,90,23,11,9,1,2,14,14,6,0.277777777,0.088888888,0.32,0.2875,0.355555555,0.5,0.855555555,0.2125,7.842191677055571,0.388888888,0.11034761369228363,15.465928123997202,4.682047771023264,0.40593678024080065,146.58577422897883,"sa3025961"
"Bryan Arendt","OAK","A",22,59,71,8,6,1,0,1,6,1,0,0.28169014,0.112676056,0.4,0.13559322,0.271428571,0.20338983,0.474818401,0.06779661,1.60119047125,0.184210526,-0.1822766149416566,4.3367215457837345,-5.1025354054291485,0.255953791311809,42.24107532753024,"sa3026168"
"Aiva Arquette","MIA","A+",21,99,117,24,18,5,0,1,11,10,7,0.23076923,0.145299145,0.629629629,0.242424242,0.35042735,0.323232323,0.673659673,0.080808081,4.407493215042602,0.319444444,0.13207349460572004,13.8365948300014,-0.22261751935381982,0.3313450757254902,102.65944503419995,"sa3026235"
"Chris Arroyo","MIA","A",20,68,79,15,10,2,2,1,11,7,6,0.202531645,0.101265822,0.5,0.220588235,0.316455696,0.352941176,0.669396872,0.132352941,9.277874333574823,0.269230769,0.9403571002185345,9.184799442091347,-0.8847597446056595,0.32526705989354776,92.85300692739987,"sa3026239"
"RJ Austin","BAL","A",21,57,68,15,12,3,0,0,7,4,9,0.147058823,0.102941176,0.7,0.263157894,0.363636363,0.315789473,0.679425836,0.052631579,6.1903812672340095,0.319148936,1.1197769977152348,8.774186770838432,0.6263660597025682,0.34694417769258673,110.82787706725392,"sa3026315"
"Teo Banks","WSN","A+,CPX",21,152,174,21,17,2,1,1,17,10,5,0.229885057,0.074712643,0.325,0.138157894,0.222222222,0.184210526,0.406432748,0.046052632,6.907538024050286,0.17699115,0.06307859532535076,5.991501938382169,-14.84298392774723,0.20931864656202975,29.46203376173877,"sa3026520"
"Emilio Barreras","MIA","A",21,58,69,10,8,2,0,0,9,6,1,0.260869565,0.130434782,0.5,0.172413793,0.304347826,0.206896551,0.511244377,0.034482758,3.9580206584155837,0.25,-0.49566687922924757,5.335033052585515,-3.459898388959972,0.27455345098523126,62.27617956075077,"sa3026631"
"Max Belyeu","COL","A+",21,80,90,12,8,0,0,4,13,9,3,0.355555555,0.1,0.28125,0.15,0.244444444,0.3,0.544444444,0.15,6.25955934828907,0.181818181,0.4746791236102581,5.593630523015161,-5.7654200489033265,0.2573657128545973,41.712236834933904,"sa3026937"
"Caden Bodine","BAL","A",21,43,49,14,13,1,0,0,6,4,0,0.163265306,0.102040816,0.625,0.325581395,0.408163265,0.348837209,0.757000474,0.023255814,1.49154134625,0.4,-0.23386724665760994,7.599093053026313,1.7278693052960574,0.3828419799707374,132.5870446026233,"sa3027305"
"Bobby Boser","OAK","A",22,114,144,23,17,3,1,2,18,15,1,0.291666666,0.152777777,0.523809523,0.201754385,0.368055555,0.298245614,0.666301169,0.096491229,4.596307223368298,0.3,-0.7747350698336959,19.170269344577395,0.025860880145633914,0.34719378956490093,96.4700516742582,"sa3027420"
"Logan Braunschweig","ATL","A+",22,85,101,25,21,3,1,0,12,9,4,0.178217821,0.138613861,0.777777777,0.294117647,0.405940594,0.352941176,0.75888177,0.058823529,5.664703852158645,0.373134328,-0.571464529260993,15.631010421422992,3.867174536792314,0.3718436366260642,140.55467294579125,"sa3027614"
"Damian Bravo","SFG","A+",21,87,98,24,20,4,0,0,10,17,1,0.183673469,0.051020408,0.277777777,0.275862068,0.336734693,0.32183908,0.658573773,0.045977012,2.7673515607634838,0.338028169,-0.888329217210412,10.434514356468192,-1.9342295996208272,0.3123473981205298,87.47365424634872,"sa3027616"
"Ely Brown","CHW","A",20,101,122,32,29,3,0,0,22,16,15,0.155737704,0.139344262,0.894736842,0.316831683,0.416666666,0.346534653,0.763201319,0.02970297,6.720551873261888,0.385542168,2.4214863292872906,19.267972258906283,4.649823335986059,0.38677009095748266,129.55878880625335,"sa3027822"
"Chase Call","HOU","A",23,102,129,24,14,8,0,2,18,12,12,0.209302325,0.170542635,0.814814814,0.235294117,0.379844961,0.372549019,0.75239398,0.137254902,5.783731873343649,0.293333333,0.654742207378149,19.464690619730952,4.007795447134973,0.37706217747326043,128.03179724115145,"sa3028273"
"Ali Camarillo","OAK","A,A+,CPX",22,370,422,93,75,16,1,1,41,38,18,0.172985781,0.092417061,0.534246575,0.251351351,0.326190476,0.308108108,0.634298584,0.056756757,4.9885094036302835,0.304635761,0.06779974512755871,44.762253171730535,-10.77509512103747,0.3134868553259492,76.03755598854319,"sa3028297"
"Cam Cannarella","MIA","A+",21,88,95,25,18,6,1,0,11,6,1,0.189473684,0.07368421,0.388888888,0.284090909,0.336842105,0.375,0.711842105,0.090909091,4.702008928571429,0.357142857,-1.3705675965175033,11.753267107811181,0.33766733696719925,0.33853789818914315,107.20540532008333,"sa3028360"
"Easton Carmichael","PIT","A+",21,50,54,6,5,0,0,1,3,2,1,0.203703703,0.037037037,0.181818181,0.12,0.185185185,0.18,0.365185185,0.06,4.40629291656287,0.131578947,0.06446209736168385,0.9464368921596962,-5.343138729326014,0.18484818714636345,9.942017125516102,"sa3028459"
"Peyton Carr","MIN","A,A+",23,269,313,60,44,10,2,4,35,28,1,0.204472843,0.111821086,0.546875,0.223048327,0.329073482,0.319702602,0.648776084,0.096654275,3.5916181817450554,0.277227722,-1.3775187330320477,36.045935008054094,-3.784226317579427,0.3239010515304419,92.12601252455671,"sa3028487"
"Jake Casey","TOR","A",22,64,82,18,10,3,2,3,14,14,4,0.231707317,0.121951219,0.526315789,0.28125,0.43902439,0.53125,0.97027439,0.25,8.11244903791486,0.357142857,-0.012506183236837387,18.003041986136548,7.551094475894085,0.4597681644486218,172.44083450008588,"sa3028574"
"Trevor Cohen","SFG","A",21,107,130,35,30,3,1,1,23,15,8,0.115384615,0.153846153,1.333333333,0.327102803,0.438461538,0.401869158,0.840330696,0.074766355,6.773914624414132,0.369565217,0.1008603386580944,24.395073257056698,7.111926726666912,0.41624790613467877,139.0880595339166,"sa3029111"
"Brandon Compton","MIA","A+",21,92,113,20,13,3,2,2,9,17,8,0.327433628,0.168141592,0.513513513,0.217391304,0.3539823,0.358695652,0.712677952,0.141304348,7.101848036005396,0.333333333,0.779291526414454,14.677686865112552,1.0991313482139196,0.3466735672106785,112.34725727846025,"sa3029229"
"Cole Conn","OAK","A+,AA",23,253,297,60,40,14,2,4,37,32,5,0.245791245,0.117845117,0.479452054,0.23715415,0.343434343,0.355731225,0.699165568,0.118577075,4.979946254826861,0.314606741,-1.5394206624478102,36.68860063264682,0.7614285306127204,0.33594214173679804,96.68862711858571,"sa3029251"
"Kerrington Cross","SDP","A",23,42,61,8,7,1,0,0,10,3,1,0.245901639,0.229508196,0.933333333,0.19047619,0.433333333,0.214285714,0.647619047,0.023809524,3.7243450791488133,0.296296296,-0.5388476857915521,9.238397392406934,1.1286132512240348,0.37039725681145985,114.56097383130883,"sa3029598"
"Michael Dattalo","STL","A",21,58,65,15,11,4,0,0,7,5,0,0.169230769,0.061538461,0.363636363,0.258620689,0.338461538,0.327586206,0.666047744,0.068965517,1.820488715,0.319148936,-0.23367862589657307,7.857076907322066,-0.4280034361628134,0.3312765735846299,97.99513732700798,"sa3029852"
"Zach Daudet","HOU","A",22,102,131,30,24,6,0,0,19,19,10,0.152671755,0.190839694,1.25,0.294117647,0.427480916,0.352941176,0.780422092,0.058823529,4.873925147834438,0.352941176,-0.302392803132534,21.527501179477895,5.830964221260276,0.39558611434834606,139.25993434983798,"sa3029854"
"Justin DeCriscio","SDP","A",22,42,49,8,6,1,0,1,5,5,2,0.122448979,0.102040816,0.833333333,0.19047619,0.291666666,0.285714285,0.577380951,0.095238095,5.346069214351369,0.2,0.2713341601192951,4.3578564430329,-2.156560326114019,0.2912299185991287,67.50744694016348,"sa3030012"
"Anthony DePino","CHW","A",22,103,128,23,17,4,0,2,15,18,11,0.2265625,0.15625,0.689655172,0.22330097,0.359375,0.320388349,0.679763349,0.097087379,5.804027871548735,0.283783783,1.7076479345560074,16.564623666277264,1.2275493864921077,0.3474663756787777,105.73515417577546,"sa3030172"
"Randal Diaz","WSN","A",22,371,428,84,69,11,3,1,51,45,29,0.154205607,0.107476635,0.696969696,0.226415094,0.31850117,0.28032345,0.59882462,0.053908356,6.843883772718439,0.269480519,1.3584677465260029,42.40473067284161,-8.878611450190006,0.3056663824746983,81.70795102051396,"sa3030270"
"Nick Dumesnil","DET","A",21,59,79,12,7,5,0,0,12,5,9,0.177215189,0.215189873,1.214285714,0.20338983,0.389610389,0.288135593,0.677745982,0.084745763,6.31938023361323,0.266666666,0.5774341588839889,11.022799153031439,0.9532399663344336,0.3555642745711587,110.16483864782347,"sa3030644"
"Alan Espinal","COL","A",23,229,257,42,30,8,0,4,25,26,7,0.322957198,0.066147859,0.204819277,0.183406113,0.25490196,0.270742358,0.525644318,0.087336245,4.595687831395,0.262068965,-0.5806556614115834,16.6270833325375,-17.540367885233078,0.26053342328352086,50.562403569600164,"sa3031022"
"Ian Farrow","PIT","A,CPX",22,190,219,41,23,10,1,7,26,36,0,0.333333333,0.109589041,0.328767123,0.215789473,0.305936073,0.389473684,0.695409757,0.173684211,3.193360176590204,0.300884955,-1.0406127637252212,26.795232250515877,-1.3432246603327416,0.3329372702668247,94.87458082264703,"sa3031177"
"Drew Faurot","MIA","A",21,88,97,30,21,6,3,0,9,15,5,0.195876288,0.082474226,0.421052631,0.34090909,0.391752577,0.477272727,0.869025304,0.136363637,6.825283617483659,0.428571428,0.1745116738602519,17.552280031402454,5.188390903432712,0.40950513992112936,143.64279069841726,"sa3031193"
"Victor Figueroa","SDP","A,A+,CPX",21,310,375,88,48,24,4,12,47,52,7,0.221333333,0.157333333,0.710843373,0.283870967,0.398395721,0.503225806,0.901621527,0.219354839,5.174144457434174,0.348623853,-1.037031282670796,72.89886387275872,24.025602219871864,0.4178609574767923,145.2155260046648,"sa3031322"
"Andrew Fischer","MIL","A+",21,74,87,23,16,5,1,1,8,10,8,0.252873563,0.126436781,0.5,0.31081081,0.40229885,0.445945945,0.848244795,0.135135135,6.953129509340193,0.423076923,0.41641005501151085,14.866267489761038,4.4119813838302315,0.40069526365433616,140.76283312857421,"sa3031366"
"Kevin Fitzer","COL","A",23,408,469,100,72,18,5,5,53,54,7,0.217484008,0.085287846,0.392156862,0.245098039,0.32832618,0.350490196,0.678816376,0.105392157,5.553167140927114,0.310457516,-1.8127224259078503,56.51865245535087,-5.8336223350553595,0.3312142313167613,92.57191628758538,"sa3031395"
"Jalin Flores","STL","A",21,94,105,21,16,3,0,2,11,15,1,0.323809523,0.095238095,0.294117647,0.223404255,0.295238095,0.319148936,0.614387031,0.095744681,3.442036225033,0.322033898,-0.1375357899814844,10.199279124678538,-3.1843121994124193,0.30035911741710847,79.35403210494961,"sa3031465"
"Kaleb Freeman","CHW","A",22,54,71,8,5,3,0,0,8,5,2,0.267605633,0.239436619,0.894736842,0.148148148,0.352112676,0.203703703,0.555816379,0.055555555,3.769588381698662,0.228571428,-0.2925318256020546,7.323318355015281,-1.1839650345530481,0.31127311058447393,83.79689420273168,"sa3031690"
"Ethan Frey","HOU","A",21,100,122,33,25,5,0,3,20,17,9,0.204918032,0.163934426,0.8,0.33,0.434426229,0.47,0.904426229,0.14,4.607457234641291,0.405405405,-0.862586971372366,23.899314988030536,9.281166065110309,0.43908004389434563,165.623434054637,"sa3031717"
